s,x,y,kappa,altitude (m),altitude_smooth,gradient_rad,gradient_deg
16.99763376,-8.107622613,14.93966987,-2.45e-05,12.126,12.054710312879546,-0.006402409674428262,-0.36683105305846686
17.99749456,-8.598557867,15.81070615,-2.43e-05,12.124,12.04802835466153,-0.0069769761015365485,-0.3997512843816827
18.99735537,-9.089449418,16.68176707,-2.4e-05,12.121,12.04075807660622,-0.007579100406762996,-0.43425046581340515
19.99721618,-9.580301983,17.55284996,-2.37e-05,12.117,12.032871973508728,-0.008208573360232417,-0.4703166093648378
20.99707699,-10.07112388,18.42395013,-2.35e-05,12.112,12.024342846296976,-0.008864791675698043,-0.5079151492802026
21.9969378,-10.56192352,19.29506284,-2.32e-05,12.106,12.015144393564418,-0.009547111970554693,-0.5470092224516105
22.99679861,-11.05270933,20.16618334,-2.3e-05,12.099,12.005250700011212,-0.010254917823822979,-0.5875635105585394
23.99665942,-11.54348887,21.03730738,-2.28e-05,12.091,11.99463669378969,-0.010987270833384516,-0.6295242471201196
24.99652023,-12.03426595,21.90843279,-2.26e-05,12.082,11.983278332804844,-0.011743089546904869,-0.6728294694818432
25.99638104,-12.52504342,22.77955799,-2.24e-05,12.072,11.971152704245315,-0.012521161479940892,-0.7174097074023928
26.99624185,-13.01582408,23.6506814,-2.22e-05,12.061,11.958238186878491,-0.013320142484015224,-0.763187946846977
27.99610266,-13.50661069,24.52180144,-2.2e-05,12.049,11.944514551884568,-0.01413857299781998,-0.8100805611127129
