s,velocity,energy,time
14265.07833,19.01359874,16.67883595,2008.8
14265.60663,19.01868354,16.67883595,2008.9
14266.13507,19.02376573,16.67883595,2009
14266.66365,19.02893373,16.67883595,2009.1
14267.19237,19.03409908,16.67883595,2009.2
14267.72124,19.03934437,16.67883595,2009.3
14268.25026,19.04458697,16.67883595,2009.4
14268.77942,19.04990264,16.67883595,2009.5
14269.30873,19.05521558,16.67883595,2009.6
14269.8382,19.06059356,16.67883595,2009.7
14270.36781,19.06596879,16.67883595,2009.8
14270.89757,19.07139977,16.67883595,2009.9
14271.42748,19.07682798,16.67883595,2010
14271.95754,19.08230124,16.67883595,2010.1
14272.48776,19.08777171,16.67883595,2010.2
14273.01813,19.09327518,16.67883595,2010.3
14273.54865,19.09877585,16.67883595,2010.4
14274.07932,19.10429607,16.67883595,2010.5
14274.61015,19.10982092,16.67883595,2010.6
14275.14113,19.11534295,16.67883595,2010.7
14275.67227,19.1208532,16.67883595,2010.8
14276.20356,19.12636065,16.67883595,2010.9
14276.735,19.13183844,16.67883595,2011
14277.26659,19.13731344,16.67883595,2011.1
14277.79833,19.14273962,16.67883595,2011.2
14278.33022,19.14816305,16.67883595,2011.3
14278.86227,19.15351719,16.67883595,2011.4
14279.39446,19.15886862,16.67883595,2011.5
14279.92679,19.16412912,16.67883595,2011.6
14280.45928,19.16938696,16.67883595,2011.7
14280.9919,19.17453117,16.67883595,2011.8
14281.52467,19.17967279,16.67883595,2011.9
14282.05758,19.1846772,16.67883595,2012
14282.59062,19.1895201,16.67883595,2012.1
14283.1238,19.19436058,16.67883595,2012.2
14283.6571,19.19901464,16.67883595,2012.3
14284.19054,19.20366638,16.67883595,2012.4
14284.7241,19.20810649,16.67883595,2012.5
14285.25778,19.21254438,16.67883595,2012.6
14285.79158,19.21674527,16.67883595,2012.7
14286.32549,19.22094408,16.67883595,2012.8
14286.85952,19.22488056,16.67883595,2012.9
14287.39365,19.22881511,16.67883595,2013
14287.92789,19.23246237,16.67883595,2013.1
14288.46222,19.23610786,16.67883595,2013.2
14288.99665,19.23944165,16.67883595,2013.3
14289.53117,19.24277384,16.67883595,2013.4
14290.06578,19.24577069,16.67883595,2013.5
14290.60046,19.24840963,16.67883595,2013.6
14291.13521,19.25104733,16.67883595,2013.7
14291.67002,19.25330546,16.67883595,2013.8
14292.2049,19.25556254,16.67883595,2013.9
14292.73983,19.25741979,16.67883595,2014
14293.27481,19.25927621,16.67883595,2014.1
14293.80983,19.26071396,16.67883595,2014.2
14294.34489,19.26215111,16.67883595,2014.3
14294.87997,19.26315232,16.67883595,2014.4
14295.41509,19.26415315,16.67883595,2014.5
14295.95022,19.26470245,16.67883595,2014.6
14296.48537,19.26525161,16.67883595,2014.7
14297.02051,19.26533545,16.67883595,2014.8
14297.55566,19.26541938,16.67883595,2014.9
14298.0908,19.26502609,16.67883595,2015
14298.62592,19.2641458,16.67883595,2015.1
14299.16101,19.2632661,16.67883595,2015.2
14299.69606,19.26189142,16.67883595,2015.3
14300.23108,19.26051759,16.67883595,2015.4
14300.76604,19.25864294,16.67883595,2015.5
14301.30095,19.2567694,16.67883595,2015.6
14301.83579,19.25439127,16.67883595,2015.7
14302.37057,19.25201452,16.67883595,2015.8
14302.90527,19.24913142,16.67883595,2015.9
14303.43989,19.24624996,16.67883595,2016
14303.97441,19.24286227,16.67883595,2016.1
14304.50884,19.23947647,16.67883595,2016.2
14305.04316,19.23558639,16.67883595,2016.3
14305.57738,19.23169845,16.67883595,2016.4
14306.11147,19.22730982,16.67883595,2016.5
14306.64543,19.2224258,16.67883595,2016.6
14307.17925,19.21754444,16.67883595,2016.7
14307.71292,19.21217416,16.67883595,2016.8
14308.24644,19.20680679,16.67883595,2016.9
14308.7798,19.20095846,16.67883595,2017
14309.313,19.19511328,16.67883595,2017.1
14309.84602,19.18879628,16.67883595,2017.2
14310.37887,19.18248267,16.67883595,2017.3
14310.91153,19.17570745,16.67883595,2017.4
14311.444,19.16893584,16.67883595,2017.5
14311.97627,19.16171377,16.67883595,2017.6
14312.50834,19.15449555,16.67883595,2017.7
14313.04019,19.14683878,16.67883595,2017.8
14313.57184,19.13918606,16.67883595,2017.9
14314.10326,19.13110741,16.67883595,2018
14314.63444,19.12261612,16.67883595,2018.1
14315.16539,19.11412931,16.67883595,2018.2
14315.69609,19.10524328,16.67883595,2018.3
14316.22654,19.09636192,16.67883595,2018.4
14316.75674,19.08709528,16.67883595,2018.5
14317.28668,19.0778335,16.67883595,2018.6
14317.81635,19.06820054,16.67883595,2018.7
14318.34576,19.05857262,16.67883595,2018.8
14318.87488,19.04858784,16.67883595,2018.9
14319.40373,19.03860826,16.67883595,2019
14319.9323,19.02828616,16.67883595,2019.1
14320.46058,19.01796942,16.67883595,2019.2
14320.98856,19.00732451,16.67883595,2019.3
14321.51624,18.99668512,16.67883595,2019.4
14322.04362,18.98573184,16.67883595,2019.5
14322.57069,18.97447892,16.67883595,2019.6
14323.09745,18.96323182,16.67883595,2019.7
14323.62388,18.95169897,16.67883595,2019.8
14324.15,18.94017205,16.67883595,2019.9
14324.67579,18.92837319,16.67883595,2020
14325.20125,18.9165804,16.67883595,2020.1
14325.72638,18.90452923,16.67883595,2020.2
14326.25117,18.89248424,16.67883595,2020.3
14326.77562,18.88019412,16.67883595,2020.4
14327.29972,18.86791029,16.67883595,2020.5
14327.82349,18.85539429,16.67883595,2020.6
14328.3469,18.84288468,16.67883595,2020.7
14328.86996,18.83015554,16.67883595,2020.8
14329.39267,18.81743287,16.67883595,2020.9
14329.91501,18.80450296,16.67883595,2021
14330.437,18.79157961,16.67883595,2021.1
14330.95863,18.77846087,16.67883595,2021.2
14331.47988,18.76534878,16.67883595,2021.3
14332.00078,18.75205278,16.67883595,2021.4
14332.5213,18.7387635,16.67883595,2021.5
14333.04144,18.72530142,16.67883595,2021.6
14333.56121,18.71167727,16.67883595,2021.7
14334.0806,18.69805997,16.67883595,2021.8
14334.59961,18.68429077,16.67883595,2021.9
14335.11824,18.67052847,16.67883595,2022
14335.63648,18.65662402,16.67883595,2022.1
14336.15433,18.64272654,16.67883595,2022.2
14336.67179,18.62869624,16.67883595,2022.3
14337.18887,18.61467296,16.67883595,2022.4
14337.70555,18.60052568,16.67883595,2022.5
14338.22184,18.58638545,16.67883595,2022.6
14338.73773,18.57212962,16.67883595,2022.7
14339.25323,18.55788088,16.67883595,2022.8
14339.76832,18.54352439,16.67883595,2022.9
14340.28302,18.52917502,16.67883595,2023
14340.79732,18.51472527,16.67883595,2023.1
14341.31122,18.50028268,16.67883595,2023.2
14341.82471,18.48574586,16.67883595,2023.3
14342.3378,18.47121622,16.67883595,2023.4
14342.85048,18.45659831,16.67883595,2023.5
14343.36276,18.44198761,16.67883595,2023.6
14343.87463,18.42729512,16.67883595,2023.7
14344.38609,18.41260987,16.67883595,2023.8
14344.89714,18.39784886,16.67883595,2023.9
14345.40779,18.3830951,16.67883595,2024
14345.91802,18.36827113,16.67883595,2024.1
14346.42783,18.35345443,16.67883595,2024.2
14346.93724,18.33857258,16.67883595,2024.3
14347.44623,18.32369803,16.67883595,2024.4
14347.95481,18.30876292,16.67883595,2024.5
14348.46297,18.29383512,16.67883595,2024.6
14348.97071,18.27885093,16.67883595,2024.7
14349.47804,18.26387405,16.67883595,2024.8
14349.98496,18.24884453,16.67883595,2024.9
14350.49145,18.23382232,16.67883595,2025
14350.99753,18.21875088,16.67883595,2025.1
14351.50319,18.20368676,16.67883595,2025.2
14352.00842,18.18857663,16.67883595,2025.3
14352.51324,18.17347383,16.67883595,2025.4
14353.01764,18.15832799,16.67883595,2025.5
14353.52162,18.14318948,16.67883595,2025.6
14354.02517,18.12801064,16.67883595,2025.7
14354.52831,18.11279393,16.67883595,2025.8
14355.03102,18.09758459,16.67883595,2025.9
14355.53331,18.08233963,16.67883595,2026
14356.03517,18.06710203,16.67883595,2026.1
14356.53661,18.0518309,16.67883595,2026.2
14357.03762,18.03656713,16.67883595,2026.3
14357.53822,18.02127171,16.67883595,2026.4
14358.03838,18.00598364,16.67883595,2026.5
14358.53812,17.99066559,16.67883595,2026.6
14359.03744,17.97535488,16.67883595,2026.7
14359.53633,17.96001567,16.67883595,2026.8
14360.03479,17.94468381,16.67883595,2026.9
14360.53283,17.92932473,16.67883595,2027
14361.03044,17.913973,16.67883595,2027.1
14361.52762,17.89859517,16.67883595,2027.2
14362.02438,17.88322467,16.67883595,2027.3
14362.52071,17.86782901,16.67883595,2027.4
14363.01661,17.85244068,16.67883595,2027.5
14363.51208,17.8370279,16.67883595,2027.6
14364.00713,17.82162245,16.67883595,2027.7
14364.50174,17.80622432,16.67883595,2027.8
14364.99593,17.79080224,16.67883595,2027.9
14365.48969,17.77538748,16.67883595,2028
14365.98302,17.75994908,16.67883595,2028.1
14366.47593,17.74451798,16.67883595,2028.2
14366.9684,17.72906331,16.67883595,2028.3
14367.46045,17.71361595,16.67883595,2028.4
14367.95206,17.69814484,16.67883595,2028.5
14368.44325,17.68268104,16.67883595,2028.6
14368.934,17.66719307,16.67883595,2028.7
14369.42433,17.6517124,16.67883595,2028.8
14369.91422,17.6362069,16.67883595,2028.9
14370.40369,17.6207087,16.67883595,2029
14370.89272,17.60518478,16.67883595,2029.1
14371.38132,17.58966814,16.67883595,2029.2
14371.86949,17.57412465,16.67883595,2029.3
14372.35723,17.55858844,16.67883595,2029.4
14372.84454,17.54302402,16.67883595,2029.5
14373.33141,17.52746689,16.67883595,2029.6
14373.81785,17.51188001,16.67883595,2029.7
14374.30386,17.49630041,16.67883595,2029.8
14374.78943,17.48068937,16.67883595,2029.9
14375.27458,17.46508562,16.67883595,2030
14375.75928,17.44944863,16.67883595,2030.1
14376.24356,17.43381891,16.67883595,2030.2
14376.72739,17.4181541,16.67883595,2030.3
14377.2108,17.40249657,16.67883595,2030.4
14377.69376,17.38680209,16.67883595,2030.5
14378.17629,17.37111489,16.67883595,2030.6
14378.65839,17.35538897,16.67883595,2030.7
14379.14005,17.33967032,16.67883595,2030.8
14379.62126,17.32391133,16.67883595,2030.9
14380.10205,17.30815962,16.67883595,2031
14380.58239,17.29236616,16.67883595,2031.1
14381.0623,17.27658,16.67883595,2031.2
14381.54176,17.26075101,16.67883595,2031.3
14382.02079,17.24492932,16.67883595,2031.4
14382.49937,17.22906414,16.67883595,2031.5
14382.97752,17.21320625,16.67883595,2031.6
14383.45522,17.19735564,16.67883595,2031.7
14383.93248,17.18146136,16.67883595,2031.8
14384.40931,17.16557437,16.67883595,2031.9
14384.88568,17.14964413,16.67883595,2032
14385.36162,17.13372118,16.67883595,2032.1
14385.83711,17.11775607,16.67883595,2032.2
14386.31216,17.10179825,16.67883595,2032.3
14386.78677,17.08580009,16.67883595,2032.4
14387.26093,17.06980922,16.67883595,2032.5
14387.73465,17.05378066,16.67883595,2032.6
14388.20792,17.03775939,16.67883595,2032.7
14388.68074,17.02170394,16.67883595,2032.8
14389.15312,17.00565577,16.67883595,2032.9
14389.62506,16.98957784,16.67883595,2033
14390.09654,16.9735072,16.67883595,2033.1
14390.56758,16.95741218,16.67883595,2033.2
14391.03817,16.94132443,16.67883595,2033.3
14391.50832,16.92521864,16.67883595,2033.4
14391.97802,16.90912011,16.67883595,2033.5
14392.44727,16.89302883,16.67883595,2033.6
14392.91607,16.87692681,16.67883595,2033.7
14393.38443,16.86083203,16.67883595,2033.8
14393.85234,16.84473478,16.67883595,2033.9
14394.3198,16.82864474,16.67883595,2034
14394.78681,16.81256143,16.67883595,2034.1
14395.25338,16.79648532,16.67883595,2034.2
14395.71951,16.78042601,16.67883595,2034.3
14396.18518,16.76437387,16.67883595,2034.4
14396.65041,16.74834943,16.67883595,2034.5
14397.1152,16.73233214,16.67883595,2034.6
14397.57955,16.71635422,16.67883595,2034.7
14398.04344,16.70038341,16.67883595,2034.8
14398.5069,16.68446432,16.67883595,2034.9
14398.96992,16.66855228,16.67883595,2035
14399.43249,16.65264731,16.67883595,2035.1
14399.89462,16.63680697,16.67883595,2035.2
14400.35632,16.62097363,16.67883595,2035.3
14400.81757,16.60521834,16.67883595,2035.4
14401.27839,16.58946999,16.67883595,2035.5
14401.73878,16.57381348,16.67883595,2035.6
14402.19873,16.55816385,16.67883595,2035.7
14402.65824,16.54262009,16.67883595,2035.8
14403.11733,16.52708316,16.67883595,2035.9
14403.57599,16.51166632,16.67883595,2036
14404.03422,16.49625622,16.67883595,2036.1
14404.49202,16.48098046,16.67883595,2036.2
14404.9494,16.46571137,16.67883595,2036.3
14405.40636,16.45044897,16.67883595,2036.4
14405.86289,16.4353351,16.67883595,2036.5
14406.31901,16.42022781,16.67883595,2036.6
14406.77471,16.40528308,16.67883595,2036.7
14407.23,16.39034483,16.67883595,2036.8
14407.68488,16.37558292,16.67883595,2036.9
14408.13935,16.36082741,16.67883595,2037
14408.59341,16.34626165,16.67883595,2037.1
14409.04707,16.3317022,16.67883595,2037.2
14409.50033,16.31734551,16.67883595,2037.3
14409.95319,16.30299501,16.67883595,2037.4
14410.40565,16.28865074,16.67883595,2037.5
14410.85772,16.27452173,16.67883595,2037.6
14411.3094,16.26039879,16.67883595,2037.7
14411.76069,16.24650303,16.67883595,2037.8
14412.2116,16.23261323,16.67883595,2037.9
14412.66212,16.21896192,16.67883595,2038
14413.11227,16.20531645,16.67883595,2038.1
14413.56205,16.19192016,16.67883595,2038.2
14414.01145,16.17852958,16.67883595,2038.3
14414.46049,16.1653982,16.67883595,2038.4
14414.90916,16.15227241,16.67883595,2038.5
14415.35747,16.13915227,16.67883595,2038.6
14415.80543,16.12630064,16.67883595,2038.7
14416.25302,16.11345447,16.67883595,2038.8
14416.70027,16.10088543,16.67883595,2038.9
14417.14717,16.08832172,16.67883595,2039
14417.59372,16.07604307,16.67883595,2039.1
14418.03994,16.06376961,16.67883595,2039.2
14418.48582,16.05178842,16.67883595,2039.3
14418.93137,16.03981229,16.67883595,2039.4
14419.37659,16.02784127,16.67883595,2039.5
14419.82148,16.01616906,16.67883595,2039.6
14420.26605,16.00450176,16.67883595,2039.7
14420.71031,15.99313912,16.67883595,2039.8
14421.15425,15.98178125,16.67883595,2039.9
14421.59788,15.97073326,16.67883595,2040
14422.0412,15.95968989,16.67883595,2040.1
14422.48423,15.94896099,16.67883595,2040.2
14422.92696,15.93823656,16.67883595,2040.3
14423.36939,15.92751669,16.67883595,2040.4
14423.81153,15.91711525,16.67883595,2040.5
14424.25338,15.90671814,16.67883595,2040.6
14424.69496,15.89664287,16.67883595,2040.7
14425.13625,15.88657178,16.67883595,2040.8
14425.57727,15.87682537,16.67883595,2040.9
14426.01803,15.86708299,16.67883595,2041
14426.45852,15.8576676,16.67883595,2041.1
14426.89875,15.84825611,16.67883595,2041.2
14427.33871,15.83884859,16.67883595,2041.3
14427.77843,15.82976986,16.67883595,2041.4
14428.21789,15.82069487,16.67883595,2041.5
14428.65711,15.81194995,16.67883595,2041.6
14429.09609,15.80320864,16.67883595,2041.7
14429.53483,15.79471716,16.67883595,2041.8
14429.97334,15.78622919,16.67883595,2041.9
14430.41162,15.77790844,16.67883595,2042
14430.84966,15.76959116,16.67883595,2042.1
14431.28749,15.76173107,16.67883595,2042.2
14431.72509,15.75387417,16.67883595,2042.3
14432.16249,15.74615869,16.67883595,2042.4
14432.59967,15.73844642,16.67883595,2042.5
14433.03663,15.73087577,16.67883595,2042.6
14433.47339,15.72330826,16.67883595,2042.7
14433.90995,15.71588273,16.67883595,2042.8
14434.34629,15.70846026,16.67883595,2042.9
14434.78243,15.70104091,16.67883595,2043
14435.21837,15.69376401,16.67883595,2043.1
14435.65411,15.68649012,16.67883595,2043.2
14436.08964,15.67935933,16.67883595,2043.3
14436.52498,15.67223148,16.67883595,2043.4
14436.96013,15.66524765,16.67883595,2043.5
14437.39508,15.65826671,16.67883595,2043.6
14437.82984,15.65128867,16.67883595,2043.7
14438.26441,15.64445584,16.67883595,2043.8
14438.69879,15.63762582,16.67883595,2043.9
14439.13298,15.63094249,16.67883595,2044
14439.56699,15.62426191,16.67883595,2044.1
14440.00081,15.61772985,16.67883595,2044.2
14440.43446,15.61120048,16.67883595,2044.3
14440.86792,15.60467382,16.67883595,2044.4
14441.30121,15.5982979,16.67883595,2044.5
14441.73431,15.59192459,16.67883595,2044.6
14442.16725,15.58570466,16.67883595,2044.7
14442.60001,15.57948728,16.67883595,2044.8
14443.03261,15.57342638,16.67883595,2044.9
14443.46504,15.56736796,16.67883595,2045
14443.8973,15.56146958,16.67883595,2045.1
14444.3294,15.55557361,16.67883595,2045.2
14444.76133,15.54968008,16.67883595,2045.3
14445.19311,15.54395063,16.67883595,2045.4
14445.62473,15.53822351,16.67883595,2045.5
14446.05619,15.532665,16.67883595,2045.6
14446.4875,15.52710876,16.67883595,2045.7
14446.91866,15.52172612,16.67883595,2045.8
14447.34967,15.51634566,16.67883595,2045.9
14447.78053,15.51096743,16.67883595,2046
14448.21124,15.50576825,16.67883595,2046.1
14448.64182,15.50057118,16.67883595,2046.2
14449.07225,15.49555903,16.67883595,2046.3
14449.50254,15.49054891,16.67883595,2046.4
14449.9327,15.48573002,16.67883595,2046.5
14450.36272,15.48091308,16.67883595,2046.6
14450.79262,15.47609812,16.67883595,2046.7
14451.22238,15.47148108,16.67883595,2046.8
14451.65202,15.46686589,16.67883595,2046.9
14452.08153,15.46245558,16.67883595,2047
14452.51092,15.45804705,16.67883595,2047.1
14452.94019,15.45385061,16.67883595,2047.2
14453.36935,15.44965585,16.67883595,2047.3
14453.79839,15.44546281,16.67883595,2047.4
14454.22732,15.44148925,16.67883595,2047.5
14454.65614,15.43751726,16.67883595,2047.6
14455.08486,15.43377219,16.67883595,2047.7
14455.51347,15.43002861,16.67883595,2047.8
14455.94198,15.42651939,16.67883595,2047.9
14456.3704,15.42301155,16.67883595,2048
14456.79872,15.41950515,16.67883595,2048.1
14457.22695,15.41624044,16.67883595,2048.2
14457.65509,15.41297701,16.67883595,2048.3
14458.08314,15.40996239,16.67883595,2048.4
14458.51111,15.40694896,16.67883595,2048.5
14458.939,15.40419118,16.67883595,2048.6
14459.36682,15.40143446,16.67883595,2048.7
14459.79456,15.39867888,16.67883595,2048.8
14460.22224,15.39618538,16.67883595,2048.9
14460.64984,15.39369284,16.67883595,2049
14461.07738,15.39146833,16.67883595,2049.1
14461.50486,15.38924466,16.67883595,2049.2
14461.93228,15.38729438,16.67883595,2049.3
14462.35965,15.38534484,16.67883595,2049.4
14462.78697,15.38339609,16.67883595,2049.5
14463.21424,15.38172542,16.67883595,2049.6
14463.64146,15.38005537,16.67883595,2049.7
14464.06865,15.37866735,16.67883595,2049.8
14464.4958,15.37727982,16.67883595,2049.9
14464.92291,15.37617745,16.67883595,2050
14465.35,15.37507546,16.67883595,2050.1
14465.77705,15.37397393,16.67883595,2050.2
14466.20408,15.37315978,16.67883595,2050.3
14466.63109,15.3723459,16.67883595,2050.4
14467.05809,15.37182072,16.67883595,2050.5
14467.48507,15.37129569,16.67883595,2050.6
14467.91204,15.37105968,16.67883595,2050.7
14468.33901,15.3708237,16.67883595,2050.8
14468.76597,15.37058782,16.67883595,2050.9
14469.19293,15.37064026,16.67883595,2051
14469.6199,15.37069262,16.67883595,2051.1
14470.04687,15.37103157,16.67883595,2051.2
14470.47385,15.37137032,16.67883595,2051.3
14470.90085,15.37199288,16.67883595,2051.4
14471.32787,15.37261511,16.67883595,2051.5
14471.7549,15.37323709,16.67883595,2051.6
14472.18196,15.37413903,16.67883595,2051.7
14472.60905,15.37504054,16.67883595,2051.8
14473.03617,15.3762171,16.67883595,2051.9
14473.46331,15.37739312,16.67883595,2052
14473.8905,15.37883826,16.67883595,2052.1
14474.31773,15.38028273,16.67883595,2052.2
14474.74501,15.38172662,16.67883595,2052.3
14475.17232,15.38343265,16.67883595,2052.4
14475.59969,15.38513793,16.67883595,2052.5
14476.02711,15.38709741,16.67883595,2052.6
14476.45458,15.38905603,16.67883595,2052.7
14476.88212,15.39125991,16.67883595,2052.8
14477.30971,15.39346282,16.67883595,2052.9
14477.73737,15.39566484,16.67883595,2053
14478.16509,15.39810224,16.67883595,2053.1
