s,velocity,energy
5899.844866,27.28338564,7.637229445
5900.602162,27.26264243,7.637229445
5901.358876,27.24168791,7.637229445
5902.115002,27.22053756,7.637229445
5902.870541,27.19940263,7.637229445
5903.625487,27.17808777,7.637229445
5904.379838,27.15660938,7.637229445
5905.133587,27.13498397,7.637229445
5905.886737,27.11337425,7.637229445
5906.639282,27.09163393,7.637229445
5907.39122,27.06977961,7.637229445
5908.142549,27.0478279,7.637229445
5908.893268,27.02589206,7.637229445
5909.643376,27.0038755,7.637229445
5910.39287,26.98179521,7.637229445
5911.14175,26.95966834,7.637229445
5911.890015,26.93755738,7.637229445
5912.637666,26.91541709,7.637229445
5913.384701,26.89326498,7.637229445
5914.131121,26.87111862,7.637229445
5914.876926,26.84898811,7.637229445
5915.622117,26.82688095,7.637229445
5916.366695,26.80481481,7.637229445
5917.110662,26.78280728,7.637229445
5917.854018,26.76081543,7.637229445
5918.596765,26.73889973,7.637229445
5919.338906,26.71707755,7.637229445
5920.080444,26.69536606,7.637229445
5920.82138,26.67366996,7.637229445
5921.561716,26.65210146,7.637229445
5922.301457,26.63067703,7.637229445
5923.040607,26.60941274,7.637229445
5923.779167,26.58816345,7.637229445
5924.517142,26.56708987,7.637229445
5925.254537,26.54620685,7.637229445
5925.991357,26.52552855,7.637229445
5926.727603,26.50486478,7.637229445
5927.463281,26.48441896,7.637229445
5928.198398,26.46420353,7.637229445
5928.932954,26.44400225,7.637229445
5929.666955,26.42404303,7.637229445
5930.400409,26.40433635,7.637229445
5931.133322,26.38489148,7.637229445
5931.865696,26.36546017,7.637229445
5932.597538,26.34629916,7.637229445
5933.328855,26.32741558,7.637229445
5934.059655,26.30881544,7.637229445
5934.78994,26.29022821,7.637229445
5935.519715,26.27192929,7.637229445
5936.248991,26.25392209,7.637229445
5936.977775,26.23620889,7.637229445
5937.706066,26.21850795,7.637229445
5938.433875,26.20110213,7.637229445
5939.161208,26.18399114,7.637229445
5939.888066,26.16689197,7.637229445
5940.614457,26.15008635,7.637229445
5941.34039,26.13357162,7.637229445
5942.065872,26.11734411,7.637229445
5942.790903,26.10112777,7.637229445
5943.515492,26.08519404,7.637229445
5944.239646,26.06953715,7.637229445
5944.963372,26.05415057,7.637229445
5945.686671,26.03877456,7.637229445
5946.409551,26.02366162,7.637229445
5947.132018,26.00880362,7.637229445
5947.854072,25.99395581,7.637229445
5948.575721,25.97935437,7.637229445
5949.29697,25.96498999,7.637229445
5950.017827,25.95085308,7.637229445
5950.738292,25.93672586,7.637229445
5951.45837,25.92281632,7.637229445
5952.178068,25.90911442,7.637229445
5952.897385,25.8954219,7.637229445
5953.616327,25.88192724,7.637229445
5954.3349,25.86862074,7.637229445
5955.053108,25.8554932,7.637229445
5955.770952,25.84237463,7.637229445
5956.488436,25.82942634,7.637229445
5957.205565,25.81663943,7.637229445
5957.922339,25.80386126,7.637229445
5958.638762,25.79123275,7.637229445
5959.354838,25.77874489,7.637229445
5960.070571,25.76638997,7.637229445
5960.785962,25.75404349,7.637229445
5961.501012,25.74182309,7.637229445
5962.215727,25.72972289,7.637229445
5962.930105,25.71763096,7.637229445
5963.644151,25.70565442,7.637229445
5964.357868,25.69378959,7.637229445
5965.071258,25.6820339,7.637229445
5965.784321,25.67028625,7.637229445
5966.497061,25.65864647,7.637229445
5967.209481,25.64711436,7.637229445
5967.921581,25.63559012,7.637229445
5968.633363,25.62417467,7.637229445
5969.344832,25.61287016,7.637229445
5970.05599,25.60167995,7.637229445
5970.766837,25.59049739,7.637229445
5971.477377,25.57943365,7.637229445
5972.187613,25.56849421,7.637229445
5972.897545,25.55756225,7.637229445
5973.607177,25.54676116,7.637229445
5974.316513,25.53609837,7.637229445
5975.025557,25.52558214,7.637229445
5975.734309,25.51507308,7.637229445
5976.442774,25.50471965,7.637229445
5977.150955,25.49453143,7.637229445
5977.858854,25.48435014,7.637229445
5978.566474,25.47434424,7.637229445
5979.273822,25.46452417,7.637229445
5979.980903,25.45490069,7.637229445
5980.687716,25.44528373,7.637229445
5981.394268,25.43587428,7.637229445
5982.100565,25.42668309,7.637229445
5982.806607,25.41749812,7.637229445
5983.5124,25.40854217,7.637229445
5984.21795,25.39982554,7.637229445
5984.923266,25.3913582,7.637229445
5985.628346,25.38289654,7.637229445
5986.333199,25.37469369,7.637229445
5987.037831,25.36675829,7.637229445
5987.742243,25.35882821,7.637229445
5988.446442,25.35117363,7.637229445
5989.150437,25.34380156,7.637229445
5989.854227,25.33643441,7.637229445
5990.55782,25.32935606,7.637229445
5991.261225,25.32257157,7.637229445
5991.964449,25.31608505,7.637229445
5992.667494,25.30960282,7.637229445
5993.370367,25.30342169,7.637229445
5994.073076,25.29754345,7.637229445
5994.775622,25.29166907,7.637229445
5995.478014,25.28609845,7.637229445
5996.180259,25.28083114,7.637229445
5996.882358,25.27556727,7.637229445
5997.58432,25.2706053,7.637229445
5998.286151,25.26594253,7.637229445
5998.987862,25.26157531,7.637229445
5999.689451,25.25721093,7.637229445
6000.390927,25.25313736,7.637229445
6001.092298,25.24934875,7.637229445
6001.793564,25.24556257,7.637229445
6002.494732,25.24205469,7.637229445
6003.19581,25.23881728,7.637229445
6003.896798,25.23558195,7.637229445
6004.597704,25.23260886,7.637229445
6005.298534,25.22988889,7.637229445
6005.999296,25.22741252,7.637229445
6006.699989,25.22493771,7.637229445
6007.400619,25.22269666,7.637229445
6008.101193,25.22067893,7.637229445
6008.801712,25.21866248,7.637229445
6009.50218,25.21685873,7.637229445
6010.202604,25.21525642,7.637229445
6010.902983,25.21365511,7.637229445
6011.603323,25.21224385,7.637229445
6012.303629,25.21101063,7.637229445
6013.003905,25.20994302,7.637229445
6013.704152,25.20887606,7.637229445
6014.404373,25.20796186,7.637229445
6015.104573,25.20718694,7.637229445
6015.804751,25.20641249,7.637229445
6016.504911,25.20576342,7.637229445
6017.205056,25.20522519,7.637229445
6017.905186,25.20468728,7.637229445
6018.605304,25.20424515,7.637229445
6019.305412,25.20388304,7.637229445
6020.005512,25.20358459,7.637229445
6020.705603,25.20328632,7.637229445
6021.405687,25.20303469,7.637229445
6022.105765,25.20281194,7.637229445
6022.805837,25.20258933,7.637229445
6023.505903,25.20237716,7.637229445
6024.205963,25.20215626,7.637229445
6024.906016,25.20190676,7.637229445
6025.606062,25.20165743,7.637229445
6026.3061,25.20135856,7.637229445
6027.006127,25.20098904,7.637229445
6027.706145,25.20061979,7.637229445
6028.406149,25.2001584,7.637229445
6029.106137,25.19958298,7.637229445
6029.80611,25.19900799,7.637229445
6030.506063,25.19829483,7.637229445
6031.205991,25.19741844,7.637229445
6031.90589,25.19635421,7.637229445
6032.605759,25.19529077,7.637229445
6033.305592,25.19401461,7.637229445
6034.005384,25.19250119,7.637229445
6034.705134,25.19098887,7.637229445
6035.404834,25.18921489,7.637229445
6036.104477,25.18715543,7.637229445
6036.804064,25.18509748,7.637229445
6037.503584,25.1827309,7.637229445
6038.203029,25.18003362,7.637229445
6038.9024,25.1773383,7.637229445
6039.601686,25.1742911,7.637229445
6040.300876,25.1708724,7.637229445
6040.999962,25.16706392,7.637229445
6041.698941,25.16325818,7.637229445
6042.397803,25.15904585,7.637229445
6043.096537,25.15441224,7.637229445
6043.795142,25.14978194,7.637229445
6044.493606,25.1447173,7.637229445
6045.191918,25.13920769,7.637229445
6045.890076,25.13370199,7.637229445
6046.588069,25.12774254,7.637229445
6047.285884,25.1213233,7.637229445
6047.983507,25.11444057,7.637229445
6048.680939,25.10756269,7.637229445
6049.378168,25.10022019,7.637229445
6050.075179,25.09241509,7.637229445
6050.771974,25.08461547,7.637229445
6051.468539,25.07635781,7.637229445
6052.164863,25.0676498,7.637229445
6052.860945,25.05894787,7.637229445
6053.556773,25.04980555,7.637229445
6054.252335,25.04023547,7.637229445
6054.94762,25.03025212,7.637229445
6055.642627,25.0202757,7.637229445
6056.337347,25.00990207,7.637229445
6057.031768,24.99914919,7.637229445
6057.72589,24.9884037,7.637229445
6058.419704,24.97729804,7.637229445
6059.1132,24.96585303,7.637229445
6059.806378,24.95441584,7.637229445
6060.49923,24.94266116,7.637229445
6061.191747,24.93061231,7.637229445
6061.883929,24.9185716,7.637229445
6062.57577,24.90626042,7.637229445
6063.267261,24.89367049,7.637229445
6063.958394,24.88081226,7.637229445
6064.649171,24.8679627,7.637229445
6065.339584,24.85487076,7.637229445
6066.029628,24.84156413,7.637229445
6066.719302,24.82826648,7.637229445
6067.408601,24.81478276,7.637229445
6068.097522,24.80114233,7.637229445
6068.786064,24.78751109,7.637229445
6069.474224,24.77375233,7.637229445
6070.161998,24.75989478,7.637229445
6070.849389,24.74604654,7.637229445
6071.536392,24.73212712,7.637229445
6072.223008,24.71816301,7.637229445
6072.909235,24.7041794,7.637229445
6073.595074,24.69020511,7.637229445
6074.280525,24.67623546,7.637229445
6074.965589,24.66229398,7.637229445
6075.650265,24.64836173,7.637229445
6076.334557,24.63448107,7.637229445
6077.018464,24.62067574,7.637229445
6077.701989,24.60687948,7.637229445
6078.385133,24.59318256,7.637229445
6079.0679,24.57960866,7.637229445
6079.75029,24.5660436,7.637229445
6080.432306,24.55258154,7.637229445
6081.113951,24.53922625,7.637229445
6081.795225,24.5258797,7.637229445
6082.476133,24.51266163,7.637229445
6083.156677,24.49959876,7.637229445
6083.836859,24.48654444,7.637229445
6084.516683,24.47367708,7.637229445
6085.196156,24.46103198,7.637229445
6085.875285,24.44864606,7.637229445
6086.554071,24.43626812,7.637229445
6087.232518,24.42408718,7.637229445
6087.91063,24.41206275,7.637229445
6088.588409,24.40004621,7.637229445
6089.265859,24.3881831,7.637229445
6089.942983,24.37647334,7.637229445
6090.619782,24.36477147,7.637229445
6091.296261,24.35322595,7.637229445
6091.972423,24.3418416,7.637229445
6092.648269,24.33046515,7.637229445
6093.323804,24.31925603,7.637229445
6093.999033,24.30822035,7.637229445
6094.673955,24.29719255,7.637229445
6095.348575,24.28634349,7.637229445
6096.0229,24.27567557,7.637229445
6096.696928,24.26501551,7.637229445
6097.370665,24.25453445,7.637229445
6098.044116,24.24422363,7.637229445
6098.71728,24.23392067,7.637229445
6099.390163,24.22377223,7.637229445
6100.062767,24.2137559,7.637229445
6100.735093,24.20374754,7.637229445
6101.407145,24.19384487,7.637229445
6102.078923,24.18402006,7.637229445
6102.750429,24.17420349,7.637229445
6103.421663,24.16443907,7.637229445
6104.092627,24.15470493,7.637229445
6104.763321,24.14497943,7.637229445
6105.433745,24.13526712,7.637229445
6106.103899,24.12555403,7.637229445
6106.773784,24.11585007,7.637229445
6107.443399,24.10613277,7.637229445
6108.112743,24.09638852,7.637229445
6108.781817,24.08665395,7.637229445
6109.450619,24.07687748,7.637229445
6110.119148,24.06704297,7.637229445
6110.787404,24.05721875,7.637229445
6111.455385,24.04732133,7.637229445
6112.123089,24.03733758,7.637229445
6112.790516,24.02736479,7.637229445
6113.457663,24.01729564,7.637229445
6114.124527,24.00712192,7.637229445
6114.791109,23.99695986,7.637229445
6115.457406,23.98668552,7.637229445
6116.123414,23.9762893,7.637229445
6116.789134,23.96590545,7.637229445
6117.454561,23.95538742,7.637229445
6118.119692,23.94471958,7.637229445
6118.784527,23.93406484,7.637229445
6119.449062,23.92324286,7.637229445
6120.113291,23.91223552,7.637229445
6120.777214,23.90124207,7.637229445
6121.440827,23.89004669,7.637229445
6122.104122,23.87863508,7.637229445
6122.767101,23.86723819,7.637229445
6123.429757,23.85561392,7.637229445
6124.092083,23.84375328,7.637229445
6124.754081,23.83190822,7.637229445
6125.415742,23.8198195,7.637229445
6126.077061,23.80747939,7.637229445
6126.738038,23.79515567,7.637229445
6127.398665,23.78257125,7.637229445
6128.058935,23.76971358,7.637229445
6128.718848,23.7568731,7.637229445
6129.378396,23.74374367,7.637229445
6130.037571,23.73030691,7.637229445
6130.696374,23.71688815,7.637229445
6131.354794,23.70314367,7.637229445
6132.012824,23.68905732,7.637229445
6132.670462,23.67498987,7.637229445
6133.3277,23.6605696,7.637229445
6133.984528,23.64579146,7.637229445
6134.640946,23.63103308,7.637229445
6135.296943,23.61591742,7.637229445
6135.952511,23.60044821,7.637229445
6136.60765,23.58499954,7.637229445
6137.26235,23.56920157,7.637229445
6137.916602,23.55305611,7.637229445
6138.570405,23.53693182,7.637229445
6139.223751,23.52045787,7.637229445
6139.87663,23.50362766,7.637229445
6140.529042,23.48681919,7.637229445
6141.180976,23.46964462,7.637229445
6141.832423,23.45209253,7.637229445
6142.483383,23.43456276,7.637229445
6143.133846,23.4166445,7.637229445
6143.783811,23.39874887,7.637229445
6144.433268,23.38045542,7.637229445
6145.082206,23.36175724,7.637229445
6145.730625,23.34308235,7.637229445
6146.378514,23.32399831,7.637229445
6147.025861,23.30450291,7.637229445
6147.672667,23.28503153,7.637229445
6148.318921,23.26514904,7.637229445
6148.964612,23.24485829,7.637229445
6149.609739,23.22459227,7.637229445
6150.254293,23.20392375,7.637229445
6150.898261,23.18286137,7.637229445
6151.541645,23.16182443,7.637229445
6152.184434,23.14040495,7.637229445
6152.826618,23.11861619,7.637229445
6153.468197,23.09685349,7.637229445
6154.109162,23.07473598,7.637229445
6154.749513,23.05264477,7.637229445
6155.389242,23.03021355,7.637229445
6156.028338,23.00745748,7.637229445
6156.666802,22.98472815,7.637229445
6157.304627,22.96168963,7.637229445
6157.941804,22.938359,7.637229445
6158.578333,22.91505544,7.637229445
6159.214207,22.89147877,7.637229445
6159.84942,22.86764994,7.637229445
6160.483971,22.84384836,7.637229445
6161.117855,22.81981644,7.637229445
6161.751072,22.79581174,7.637229445
6162.383616,22.7715978,7.637229445
6163.015483,22.74719376,7.637229445
6163.646672,22.72281682,7.637229445
6164.27718,22.69826571,7.637229445
6164.907001,22.67355387,7.637229445
6165.536136,22.64886882,7.637229445
6166.164581,22.62403465,7.637229445
6166.792333,22.59906318,7.637229445
6167.419392,22.57411809,7.637229445
6168.045754,22.54904811,7.637229445
6168.671421,22.52400422,7.637229445
6169.296389,22.49884891,7.637229445
6169.920656,22.47359648,7.637229445
6170.544222,22.44836952,7.637229445
6171.167084,22.4230585,7.637229445
6171.789242,22.39767475,7.637229445
6172.410695,22.37231567,7.637229445
6173.031442,22.34689152,7.637229445
6173.651484,22.32149159,7.637229445
6174.270818,22.29603062,7.637229445
6174.889443,22.27050985,7.637229445
6175.50736,22.24501238,7.637229445
6176.124567,22.21945325,7.637229445
6176.741062,22.1938298,7.637229445
6177.356846,22.16822875,7.637229445
6177.971918,22.14256014,7.637229445
6178.586276,22.11691346,7.637229445
6179.199921,22.09119694,7.637229445
6179.812849,22.06541033,7.637229445
6180.425061,22.03964476,7.637229445
6181.036556,22.0138095,7.637229445
6181.162738,22.00847886,7.637229445
6181.326005,22.00158102,7.637229445
6181.363424,22,7.637229445
6181.363424,22,7.637229445
6181.412265,21.99793618,7.637229585
6181.509929,21.99380894,7.637230561
6181.551254,21.99206252,7.63723104
6181.592575,21.99031617,7.637231642
6181.647666,21.98798782,7.637232631
6181.792069,21.9818638,7.637237001
6182.080794,21.96961751,7.637248867
6182.258064,21.96209689,7.637259313
6182.312963,21.95975986,7.637263174
6182.42275,21.95508609,7.637271387
6182.686959,21.94383636,7.637295292
6182.867758,21.93613641,7.63731511
6182.922593,21.93380118,7.637321827
6183.03225,21.92913096,7.637335808
6183.476732,21.91019567,7.637404118
6183.531502,21.90785393,7.637413995
6183.64103,21.90317075,7.637434349
6183.904598,21.89189901,7.637488374
6184.084985,21.88418292,7.637529547
6184.139689,21.88184294,7.637542887
6184.249087,21.87716324,7.637570221
6184.692515,21.85818947,7.63769492
6184.747154,21.85584252,7.637712025
6184.856422,21.8511489,7.637746944
6185.114208,21.84007362,7.637835075
6185.299322,21.83211876,7.63790344
6185.48119,21.8242715,7.637976989
6185.844798,21.80857978,7.638132831
6185.905373,21.80596503,7.638160511
6186.208052,21.7928971,7.638312848
6186.510641,21.77983107,7.638471736
6187.114908,21.75361251,7.638857595
6187.169286,21.75124308,7.63889278
6187.27803,21.74650452,7.638964075
6187.51935,21.73598704,7.639129049
6187.718806,21.72729211,7.639272548
6187.899801,21.71940044,7.639411227
6188.142179,21.70883096,7.639602317
6188.142179,21.70883096,7.639602317
6188.147033,21.70864352,7.639606514
6188.156742,21.708307,7.63961566
6188.170146,21.7079456,7.639631042
6188.188033,21.70761217,7.639656863
6188.210523,21.70742252,7.639697921
6188.241023,21.70756981,7.63976895
6188.321968,21.71019203,7.640043126
6188.332831,21.71081604,7.640090515
6188.354557,21.71217873,7.640189781
6188.421307,21.71778707,7.640550873
6188.508403,21.72828594,7.641149284
6188.693533,21.76217782,7.642898479
6188.926292,21.82614983,7.646011714
6188.937995,21.83000377,7.646196197
6188.961405,21.8378252,7.646570298
6189.070549,21.87720394,7.648447642
6189.334159,21.99121606,7.653873664
6189.536029,22.09564204,7.658864178
6189.548558,22.10261185,7.659198658
6189.573623,22.11666034,7.659873224
6189.649452,22.16041563,7.66197932
6189.748062,22.22007098,7.664863526
6189.960364,22.35852422,7.671618211
6190.155112,22.49686447,7.678450685
6190.168608,22.50685509,7.67894758
6190.195611,22.5269401,7.679947414
6190.279051,22.59018192,7.683107134
6190.387466,22.67493724,7.687368792
6190.624983,22.87016072,7.697302192
6190.786939,23.01032632,7.704529728
6190.801669,23.02336284,7.70520627
